Open,High,Low,Close,Volume,moving_avg_50,moving_avg_100,Day,Days_to_election,Avg_month_temp,Avg_month_temp_dev,CCI,VIXCLS,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
-1.0571236989449226,-1.0879098693055755,-1.051509504614252,-1.0726346627340986,-0.33627575898943574,,,0.8181818181818181,0.9871441689623508,0.15990223582194737,0.74392492763852,1.1046749631333477,0.29148977585851116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0789343331162977,-1.1043324690099867,-1.0779880758747744,-1.0908722593301554,0.857362499727148,,,0.8209366391184574,0.9862258953168044,0.15990223582194737,0.74392492763852,1.1046749631333477,0.32673171013266356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0867558126907522,-1.0355403013977644,-1.0632852319419945,-1.0065448372739378,1.548528860657722,,,0.8236914600550964,0.9853076216712581,0.15990223582194737,0.74392492763852,1.1046749631333477,0.04983079797861046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0114011104291367,-1.0280691412435352,-0.9960733014726425,-1.0097861617695147,0.5587087726280402,,,0.8264462809917354,0.9843893480257117,0.15990223582194737,0.74392492763852,1.1046749631333477,0.12031466652691473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0057162817523617,-1.0218714775057143,-1.0074009659293661,-1.0444332200348767,0.9138358312147737,,,0.8292011019283747,0.9834710743801653,0.15990223582194737,0.74392492763852,1.1046749631333477,0.23610959342770083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0375531788075267,-0.9809683904332281,-1.0025117859133705,-0.9593137715438464,0.2011975398228566,,,0.837465564738292,0.9807162534435262,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.0045197396261291035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9621993207069749,-0.9455736882047063,-0.9448369521774882,-0.939524952957556,0.9366147487476767,,,0.8402203856749311,0.9797979797979799,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.10269369938983856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9347375037068981,-0.9520806897495532,-0.9466619905133106,-0.9653124486237648,0.6591457022040746,,,0.8429752066115703,0.9788797061524335,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.346869958289322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9654724294651487,-0.9720850407329152,-0.9692845325750085,-0.9735180206570486,0.6203956899066142,,,0.8457300275482094,0.977961432506887,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.23107503138853633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9760841680065324,-0.9957392294020428,-0.9922508992843402,-0.9760346559787892,1.075873503097631,,,0.8484848484848484,0.9770431588613406,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.04983079797861046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9831132353141292,-1.0141590659512754,-1.0456216409503807,-1.0471223976071453,0.37689394472828047,,,0.856749311294766,0.9742883379247016,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.6011153412671344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0498540491799873,-1.0585405128129377,-1.0398716425204169,-1.0362975054109282,0.2894119859055112,,,0.859504132231405,0.9733700642791552,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.29148977585851116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.028422794772449,-1.0472816585055607,-1.0228612302115019,-1.0594648431631075,0.1040927091545356,,,0.862258953168044,0.9724517906336088,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.48532041436634826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0667369327712466,-1.097722072532314,-1.1233706085959652,-1.1595468951241297,0.5693801066298984,,,0.8650137741046833,0.9715335169880625,-0.7063800452786703,0.1566829400630067,1.239384848890243,1.0668123298898604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1620066211216495,-1.1929226177925933,-1.204769646026648,-1.2385986468770025,0.9462232580979365,,,0.8677685950413223,0.9706152433425161,-0.7063800452786703,0.1566829400630067,1.239384848890243,1.4972673842384334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2397385532927288,-1.1633813599076377,-1.2138254729579636,-1.1346557931311887,0.1742247736647281,,,0.8760330578512396,0.9678604224058769,-0.7063800452786703,0.1566829400630067,1.239384848890243,1.013949428478632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1308935766728225,-1.1170035163065033,-1.1225442573512927,-1.1441365154168197,1.1596499381350982,,,0.8787878787878789,0.9669421487603306,-0.7063800452786703,0.1566829400630067,1.239384848890243,1.1851245378102284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1366818753770072,-1.0528934313962435,-1.101574837858326,-1.0298847207241801,0.4401463739936681,,,0.8815426997245179,0.9660238751147843,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.6841856149133507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0274234493418821,-1.047970100737124,-1.0093983332251177,-1.0379522568885207,0.011741864427822976,,,0.884297520661157,0.9651056014692379,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.7194275491875023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.030455134927212,-1.0124375385981657,-0.9954184424723989,-1.0106135357845434,0.4447567349823578,,,0.8870523415977962,0.9641873278236914,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.336800834210993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0077494626226318,-1.0174298026555577,-1.0003429263731878,-1.0195076047652814,-0.045894829178444174,,,0.8953168044077136,0.9614325068870524,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.37456004950472715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0249427494050096,-1.0225599197372761,-1.038562761235431,-1.0107170618243673,0.3805994685135825,,,0.8980716253443526,0.960514233241506,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.4525957611117786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0081280016709615,-1.0264165438456438,-0.9834359155721585,-1.0116471241281217,-1.1015956831119256,,,0.9008264462809918,0.9595959595959596,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.26631696566268825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0097818027773948,-1.0254179237017067,-0.9909083909888322,-1.0073722147365016,-3.0923811555177787,,,0.9063360881542699,0.9577594123048669,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.24869599852561206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0024431729941865,-1.0236274663933786,-1.0037172691337441,-1.040813980158852,0.9408804098493616,,,0.9146005509641872,0.9550045913682277,-0.7063800452786703,0.1566829400630067,1.239384848890243,0.5029413815034245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0300765924333273,-0.9907116637047467,-0.9950401506554699,-0.9642098440694823,0.13240118737480785,,,0.9173553719008265,0.9540863177226814,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.13541835264440868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9653689628832942,-0.9876132484454573,-1.0150794007597645,-1.0439164241393193,0.4749754250764485,,,0.9201101928374655,0.9531680440771351,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.4475611990726141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0377256254076543,-1.053960981495399,-1.134768044106778,-1.1469628876593987,0.986064820037579,,,0.9228650137741048,0.9522497704315886,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.0013630233807203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1392660418957343,-1.0235240749036056,-1.1041572931002315,-1.0019256811323567,0.8545330881546499,,,0.9256198347107438,0.9513314967860422,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.17066028691856103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0042694172551925,-1.0352998935459568,-1.0506486862002835,-1.0523282105011544,0.6088051562060766,,,0.9338842975206612,0.9485766758494032,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.42994023193553793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0629473249281955,-1.0923507040503844,-1.100438288976543,-1.0988009184269214,0.7951585326180667,,,0.9366391184573002,0.9476584022038568,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.8729816913820234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.105051911485551,-1.0700397784151765,-1.1548077142904591,-1.153858379011902,1.099183832956333,,,0.9393939393939394,0.9467401285583104,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.3789551763180654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.150670609616174,-1.1136983180676663,-1.1233361414266692,-1.1379652926388384,0.13675302344824392,,,0.9421487603305785,0.9458218549127639,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.3109885887893435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1529447933015362,-1.1838673666999628,-1.2502896239023604,-1.2753840010368067,0.9782659850940946,,,0.9449035812672177,0.9449035812672176,-1.113477889403486,1.3471826057842746,1.3516249954435247,2.582215503678406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.269749206086887,-1.2677056661630912,-1.3037982308023075,-1.2423912736497214,1.425485363492287,,,0.9531680440771351,0.9421487603305785,-1.113477889403486,1.3471826057842746,1.3516249954435247,2.1643468544277438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.227782155762769,-1.1611428716626067,-1.192614790166478,-1.168372368493479,1.0536403603858189,,,0.9559228650137741,0.9412304866850322,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.716270832942094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1555979398385363,-1.082469574311482,-1.134492313638964,-1.0661183520075266,1.4585334651588757,,,0.9586776859504131,0.9403122130394858,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.9384309978911627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.061672066315647,-1.0836741407726704,-1.1371437032194596,-1.1736126877690727,1.0160824351975835,,,0.9614325068870524,0.9393939393939394,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.2102973480060517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1752029465395137,-1.2061093658230067,-1.2622381037126922,-1.298896006138261,4.399426726112395,,,0.9641873278236914,0.938475665748393,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.6533388074525364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2804303415587421,-1.2677745961183111,-1.2601718020783494,-1.2451145404517945,0.2015709647004452,-1.1459035375841964,,0.9724517906336088,0.935720844811754,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.149882603536076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2360515747615803,-1.1994645078107782,-1.2100379580183447,-1.183679642760281,-0.14229589757746364,-1.1443343499559413,,0.975206611570248,0.9348025711662076,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.6212535894237933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.170413996711451,-1.12375176925156,-1.135284621237001,-1.0963878125925395,-0.19510679276566306,-1.1399134815299092,,0.977961432506887,0.9338842975206612,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.3619736444068159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0969545187291148,-1.1146960981062555,-1.0783672078504747,-1.1077648482645297,-3.17134615463247,-1.1350439684898852,,0.9807162534435261,0.9329660238751147,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.404767421739715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.116766462039356,-1.1477152922846592,-1.128398073925254,-1.1232442476300788,-1.6192631009167315,-1.1326628302326713,,0.9917355371900827,0.9292929292929293,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.6992893010308443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1072222082313052,-1.0658048865445664,-1.0721346793801982,-1.0478807554114697,-1.5481831117172757,-1.1293617656762425,,0.9944903581267217,0.9283746556473829,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.4903549764055128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0493367093796049,-1.0803344775562256,-1.0672110321949075,-1.0995937860603655,-1.7989091920274192,-1.1271951006161198,,0.9972451790633607,0.9274563820018366,-1.113477889403486,1.3471826057842746,1.3516249954435247,0.7949459797749715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1070497616311776,-1.131291855917953,-1.1303950211416198,-1.1665454953646743,-1.3854129525745333,-1.1262343350424027,,1.0,0.9265381083562902,-1.113477889403486,1.3471826057842746,1.3516249954435247,1.0265358335765435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1841962181446624,-1.215096110456147,-1.316124998986295,-1.274384081323715,0.9837524582955882,-1.126692463716959,,0.005509641873278237,0.9228650137741047,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,1.6533388074525364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2683364112411006,-1.2710802144098212,-1.2662319981454226,-1.2604218147185957,0.12450181496428034,-1.1293041312141723,,0.008264462809917356,0.9219467401285584,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,1.3109885887893435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2754689451305519,-1.3063025951933518,-1.3527270151645994,-1.3516089565002476,1.0293964683331454,-1.1354969766982204,,0.011019283746556474,0.921028466483012,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,1.6256487162371311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3663972027194946,-1.397164860536302,-1.4912158018282848,-1.5142293519056986,2.09212058246435,-1.144841332649279,,0.013774104683195593,0.9201101928374655,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.7332523648533433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5019797199298286,-1.4829655152570231,-1.5613552689820607,-1.5868342297420193,1.5008884637745952,-1.1553361264123356,,0.01652892561983471,0.9191919191919192,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,3.241743130808969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5703739110988117,-1.5681811192359532,-1.6211304479989204,-1.5811802200113754,1.4180886784169748,-1.1674956874080635,,0.024793388429752067,0.9164370982552801,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.5595599745021653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5644821458127736,-1.5277941529500385,-1.5755070720585955,-1.529432679533361,1.8201954591034093,-1.1784916575811277,,0.027548209366391185,0.9155188246097337,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.0988975479186034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5213782138248504,-1.5176373102763725,-1.671711938293832,-1.6962934779488483,2.1071150275490607,-1.1922853340669646,,0.030303030303030304,0.9146005509641874,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.7911498283037366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6890386343509964,-1.572244106271191,-1.6974675563742934,-1.5874894786583007,2.328412355006166,-1.205577834069846,,0.03305785123966942,0.913682277318641,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.4714551388167845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.602899750393425,-1.6334957637212935,-1.7701209679540444,-1.7305967066160324,2.65494368546679,-1.222317292741508,,0.03581267217630854,0.9127640036730946,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,3.244260411828551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.699444280444178,-1.6859683065092583,-1.7468099364383058,-1.7271491712394393,1.8792109522576959,-1.238438124099474,,0.046831955922865015,0.9090909090909092,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,3.000084152929068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.742444742404691,-1.772939479323179,-1.926927364450813,-1.8029949495244861,4.015948101819514,-1.2559902547445885,,0.049586776859504134,0.9081726354453628,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,3.3877454299447423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.793163637715557,-1.725873190047426,-1.800593857169957,-1.7696916405703946,2.095309056419145,-1.2727844181458299,,0.05234159779614325,0.9072543617998163,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,3.1611901381823353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7382412682342225,-1.6604551506292575,-1.7027358683659901,-1.6389954572275496,1.8410210772766182,-1.2853087366726452,,0.05509641873278237,0.9063360881542699,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.066172894664034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6387336122586584,-1.6693036187423425,-1.7076599321873924,-1.7418011965899598,1.1223505378621166,-1.3002375339992844,,0.06336088154269973,0.9035812672176309,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.52180075920843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7334518946028505,-1.667754412834224,-1.6979496663352203,-1.6502689634121803,1.0599598583142409,-1.312739233255034,,0.06611570247933884,0.9026629935720845,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.106449390977351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6516889314158756,-1.6324286371178671,-1.718919505907572,-1.7215641811670346,1.628858296825141,-1.3246317892576547,,0.06887052341597796,0.901744719926538,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.260003533171871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7112972079467275,-1.6807347944947109,-1.7156481445755158,-1.6856752206804981,1.5412039880588693,-1.3340921445233318,,0.07162534435261708,0.9008264462809917,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,2.086311142820693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.681045131979723,-1.5523776151982662,-1.6455776083170557,-1.5240547449881403,2.696752909261418,-1.3423320135759846,,0.0743801652892562,0.8999081726354454,-1.5548432288250031,-0.820274184721711,-0.5633286770811625,1.5274747564734212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5330931881819638,-1.5284140887221118,-1.5550193424471719,-1.5270195736989791,1.0091022624857355,-1.3504340031876134,,0.08264462809917356,0.8971533516988063,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,1.4720945740426108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5388814834405926,-1.5695239587741432,-1.6342491037015592,-1.6523374018972872,1.211125121261154,-1.3636054012098218,,0.08539944903581267,0.8962350780532599,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,1.9755507779590713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6360119095066936,-1.6289166524564278,-1.7205377446708963,-1.6195858158196532,2.2305175870967924,-1.3759130469786809,,0.0881542699724518,0.8953168044077136,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,1.8924805043128547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.620162017194075,-1.5967586385641988,-1.6231273952152871,-1.6095192814277608,2.259773990006328,-1.388586180523206,,0.09090909090909091,0.8943985307621671,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,1.9403088436849187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6153385773568765,-1.6459255630606533,-1.7190914182313894,-1.7315616959006879,1.8814945890091028,-1.4036535874624947,,0.09366391184573003,0.8934802571166207,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,2.327970120700593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7525404056645073,-1.7830278155373556,-1.8712498980106822,-1.823300984605649,2.896233606370176,-1.4208482539763065,,0.10192837465564739,0.8907254361799817,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,2.9874977478311564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8379558573734942,-1.8002430890684527,-1.8489375535860944,-1.8275413841681512,2.245267869761541,-1.4381129688181944,,0.1046831955922865,0.8898071625344353,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,3.1234309228886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8081862073944266,-1.7542783913737359,-1.7959799875423905,-1.8287479388091095,1.2225863925040648,-1.4554936740746174,,0.10743801652892562,0.8888888888888888,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,3.060498897399043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8429862338199576,-1.8734080015756147,-1.9344683506834157,-1.9072828946664258,2.7013919952406917,-1.4738285729224168,,0.11019283746556474,0.8879706152433425,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,3.526195886021769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8898457039995487,-1.8121903890504474,-1.8542399092244273,-1.7842056300519709,1.5468197237179897,-1.4911800780253492,,0.11294765840220386,0.8870523415977962,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,2.836460886656218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7587770641508014,-1.705490154692201,-1.7232580651467089,-1.6780217921229885,1.3654932206581536,-1.5045980525033305,,0.12396694214876033,0.8833792470156107,-1.0579645470228292,1.4486153127291361,-0.5633286770811625,2.511731635130101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
